row_idx,user_id,session_id,window_idx,window_start,window_end,dual_task_file,dual_task_available,dual_task_count,reaction_time_mean,reaction_time_median,reaction_time_std,reaction_time_min,reaction_time_max,miss_count,error_count,success_count,miss_rate,error_rate,success_rate,dual_task_load_absolute_prelim,dual_task_load_relative_prelim
123,browser_mp835qq4j4kymt,session_20260516_164308_06d3f7,8,1778947148.3584187,1778947268.3584187,data\session_20260516_164308_06d3f7\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
124,browser_mp835qq4j4kymt,session_20260516_164308_06d3f7,9,1778947268.3584187,1778947388.3584187,data\session_20260516_164308_06d3f7\raw\dual_task.csv,true,1,1864.47,1864.47,0.0,1864.47,1864.47,0,0,1,0.0,0.0,1.0,0.32497828148166136,0.3180634317662993
125,browser_mp835qq4j4kymt,session_20260516_164308_06d3f7,10,1778947388.3584187,1778947508.3584187,data\session_20260516_164308_06d3f7\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
126,browser_mp835qq4j4kymt,session_20260516_164308_06d3f7,11,1778947508.3584187,1778947628.3584187,data\session_20260516_164308_06d3f7\raw\dual_task.csv,true,1,1661.53,1661.53,0.0,1661.53,1661.53,0,0,1,0.0,0.0,1.0,0.2852015446503483,0.2809852764113032
127,browser_mp835qq4j4kymt,session_20260516_164308_06d3f7,12,1778947628.3584187,1778947748.3584187,data\session_20260516_164308_06d3f7\raw\dual_task.csv,true,1,nan,nan,nan,nan,nan,1,0,0,1.0,0.0,0.0,0.25,0.25
128,browser_mp835qq4j4kymt,session_20260516_164308_06d3f7,13,1778947748.3584187,1778947868.3584187,data\session_20260516_164308_06d3f7\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
129,browser_mp835qq4j4kymt,session_20260516_164308_06d3f7,14,1778947868.3584187,1778947988.3584187,data\session_20260516_164308_06d3f7\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
130,browser_mp835qq4j4kymt,session_20260516_164308_06d3f7,15,1778947988.3584187,1778947988.4295266,data\session_20260516_164308_06d3f7\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
131,dem,session_20260517_082843_bea015,0,1779002923.7991269,1779003043.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
132,dem,session_20260517_082843_bea015,1,1779003043.7991269,1779003163.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
133,dem,session_20260517_082843_bea015,2,1779003163.7991269,1779003283.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,true,1,1949.38,1949.38,0.0,1949.38,1949.38,0,0,1,0.0,0.0,1.0,0.3414414336833155,0.3741084052220205
134,dem,session_20260517_082843_bea015,3,1779003283.7991269,1779003403.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
135,dem,session_20260517_082843_bea015,4,1779003403.7991269,1779003523.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
136,dem,session_20260517_082843_bea015,5,1779003523.7991269,1779003643.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
137,dem,session_20260517_082843_bea015,6,1779003643.7991269,1779003763.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
138,dem,session_20260517_082843_bea015,7,1779003763.7991269,1779003883.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
139,dem,session_20260517_082843_bea015,8,1779003883.7991269,1779004003.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
140,dem,session_20260517_082843_bea015,9,1779004003.7991269,1779004123.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
141,dem,session_20260517_082843_bea015,10,1779004123.7991269,1779004243.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
142,dem,session_20260517_082843_bea015,11,1779004243.7991269,1779004363.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
143,dem,session_20260517_082843_bea015,12,1779004363.7991269,1779004483.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
144,dem,session_20260517_082843_bea015,13,1779004483.7991269,1779004603.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
145,dem,session_20260517_082843_bea015,14,1779004603.7991269,1779004723.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
146,dem,session_20260517_082843_bea015,15,1779004723.7991269,1779004843.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
147,dem,session_20260517_082843_bea015,16,1779004843.7991269,1779004963.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
148,dem,session_20260517_082843_bea015,17,1779004963.7991269,1779005083.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
149,dem,session_20260517_082843_bea015,18,1779005083.7991269,1779005203.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
150,dem,session_20260517_082843_bea015,19,1779005203.7991269,1779005323.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
151,dem,session_20260517_082843_bea015,20,1779005323.7991269,1779005443.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
152,dem,session_20260517_082843_bea015,21,1779005443.7991269,1779005563.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
153,dem,session_20260517_082843_bea015,22,1779005563.7991269,1779005683.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
154,dem,session_20260517_082843_bea015,23,1779005683.7991269,1779005803.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
155,dem,session_20260517_082843_bea015,24,1779005803.7991269,1779005923.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
156,dem,session_20260517_082843_bea015,25,1779005923.7991269,1779006043.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
157,dem,session_20260517_082843_bea015,26,1779006043.7991269,1779006163.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
158,dem,session_20260517_082843_bea015,27,1779006163.7991269,1779006283.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
159,dem,session_20260517_082843_bea015,28,1779006283.7991269,1779006403.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
160,dem,session_20260517_082843_bea015,29,1779006403.7991269,1779006523.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
161,dem,session_20260517_082843_bea015,30,1779006523.7991269,1779006643.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
162,dem,session_20260517_082843_bea015,31,1779006643.7991269,1779006763.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
163,dem,session_20260517_082843_bea015,32,1779006763.7991269,1779006883.7991269,data\session_20260517_082843_bea015\raw\dual_task.csv,true,1,1219.4,1219.4,0.0,1219.4,1219.4,0,0,1,0.0,0.0,1.0,0.20209482896882333,0.22782668633003894
164,dem,session_20260517_082843_bea015,33,1779006883.7991269,1779006951.2934897,data\session_20260517_082843_bea015\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
165,dem,session_20260517_094738_ce576d,0,1779007658.0434892,1779007778.0434892,data\session_20260517_094738_ce576d\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
166,dem,session_20260517_094738_ce576d,1,1779007778.0434892,1779007898.0434892,data\session_20260517_094738_ce576d\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
167,dem,session_20260517_094738_ce576d,2,1779007898.0434892,1779008018.0434892,data\session_20260517_094738_ce576d\raw\dual_task.csv,true,1,1203.13,1203.13,0.0,1203.13,1203.13,0,0,1,0.0,0.0,1.0,0.19925048743180737,0.22470032790894345
168,dem,session_20260517_094738_ce576d,3,1779008018.0434892,1779008138.0434892,data\session_20260517_094738_ce576d\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
169,dem,session_20260517_094738_ce576d,4,1779008138.0434892,1779008258.0434892,data\session_20260517_094738_ce576d\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
170,dem,session_20260517_094738_ce576d,5,1779008258.0434892,1779008378.0434892,data\session_20260517_094738_ce576d\raw\dual_task.csv,true,1,960.29,960.29,0.0,960.29,960.29,0,0,1,0.0,0.0,1.0,0.15940862583840987,0.1804096709132037
171,dem,session_20260517_094738_ce576d,6,1779008378.0434892,1779008498.0434892,data\session_20260517_094738_ce576d\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
172,dem,session_20260517_094738_ce576d,7,1779008498.0434892,1779008618.0434892,data\session_20260517_094738_ce576d\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
173,dem,session_20260517_094738_ce576d,8,1779008618.0434892,1779008738.0434892,data\session_20260517_094738_ce576d\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
174,dem,session_20260517_094738_ce576d,9,1779008738.0434892,1779008858.0434892,data\session_20260517_094738_ce576d\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
175,dem,session_20260517_094738_ce576d,10,1779008858.0434892,1779008978.0434892,data\session_20260517_094738_ce576d\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
176,dem,session_20260517_094738_ce576d,11,1779008978.0434892,1779009098.0434892,data\session_20260517_094738_ce576d\raw\dual_task.csv,true,1,1579.36,1579.36,0.0,1579.36,1579.36,0,0,1,0.0,0.0,1.0,0.26916494638166133,0.3
177,dem,session_20260517_094738_ce576d,12,1779009098.0434892,1779009218.0434892,data\session_20260517_094738_ce576d\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
178,dem,session_20260517_094738_ce576d,13,1779009218.0434892,1779009338.0434892,data\session_20260517_094738_ce576d\raw\dual_task.csv,true,1,2479.15,2479.15,0.0,2479.15,2479.15,0,0,1,0.0,0.0,1.0,0.4352526144378014,0.4639533483189147
179,dem,session_20260517_094738_ce576d,14,1779009338.0434892,1779009458.0434892,data\session_20260517_094738_ce576d\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
180,dem,session_20260517_094738_ce576d,15,1779009458.0434892,1779009458.2277896,data\session_20260517_094738_ce576d\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
181,browser_mp835qq4j4kymt,session_20260517_095040_ccf2be,0,1779007840.1985314,1779007960.1985314,data\session_20260517_095040_ccf2be\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
182,browser_mp835qq4j4kymt,session_20260517_095040_ccf2be,1,1779007960.1985314,1779008080.1985314,data\session_20260517_095040_ccf2be\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
183,browser_mp835qq4j4kymt,session_20260517_095040_ccf2be,2,1779008080.1985314,1779008200.1985314,data\session_20260517_095040_ccf2be\raw\dual_task.csv,true,1,2356.19,2356.19,0.0,2356.19,2356.19,0,0,1,0.0,0.0,1.0,0.4153374051418173,0.40359932690548556
184,browser_mp835qq4j4kymt,session_20260517_095040_ccf2be,3,1779008200.1985314,1779008320.1985314,data\session_20260517_095040_ccf2be\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
185,browser_mp835qq4j4kymt,session_20260517_095040_ccf2be,4,1779008320.1985314,1779008440.1985314,data\session_20260517_095040_ccf2be\raw\dual_task.csv,true,1,1995.17,1995.17,0.0,1995.17,1995.17,0,0,1,0.0,0.0,1.0,0.350221635849182,0.3417232053243161
186,browser_mp835qq4j4kymt,session_20260517_095040_ccf2be,5,1779008440.1985314,1779008560.1985314,data\session_20260517_095040_ccf2be\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
187,browser_mp835qq4j4kymt,session_20260517_095040_ccf2be,6,1779008560.1985314,1779008680.1985314,data\session_20260517_095040_ccf2be\raw\dual_task.csv,true,1,1145.87,1145.87,0.0,1145.87,1145.87,0,0,1,0.0,0.0,1.0,0.18940417467882745,0.19173150414264384
188,browser_mp835qq4j4kymt,session_20260517_095040_ccf2be,7,1779008680.1985314,1779008800.1985314,data\session_20260517_095040_ccf2be\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
189,browser_mp835qq4j4kymt,session_20260517_095040_ccf2be,8,1779008800.1985314,1779008920.1985314,data\session_20260517_095040_ccf2be\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
190,browser_mp835qq4j4kymt,session_20260517_095040_ccf2be,9,1779008920.1985314,1779009040.1985314,data\session_20260517_095040_ccf2be\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
191,browser_mp835qq4j4kymt,session_20260517_095040_ccf2be,10,1779009040.1985314,1779009160.1985314,data\session_20260517_095040_ccf2be\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
192,browser_mp835qq4j4kymt,session_20260517_095040_ccf2be,11,1779009160.1985314,1779009280.1985314,data\session_20260517_095040_ccf2be\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
193,browser_mp835qq4j4kymt,session_20260517_095040_ccf2be,12,1779009280.1985314,1779009400.1985314,data\session_20260517_095040_ccf2be\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
194,browser_mp835qq4j4kymt,session_20260517_095040_ccf2be,13,1779009400.1985314,1779009520.1985314,data\session_20260517_095040_ccf2be\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
195,browser_mp835qq4j4kymt,session_20260517_095040_ccf2be,14,1779009520.1985314,1779009640.1985314,data\session_20260517_095040_ccf2be\raw\dual_task.csv,true,1,2281.92,2281.92,0.0,2281.92,2281.92,0,0,1,0.0,0.0,1.0,0.4026836224609924,0.39145106583315686
196,browser_mp835qq4j4kymt,session_20260517_095040_ccf2be,15,1779009640.1985314,1779009640.2027934,data\session_20260517_095040_ccf2be\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
197,dem,session_20260517_105229_cb660e,0,1779011549.8247652,1779011669.8247652,data\session_20260517_105229_cb660e\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
198,dem,session_20260517_105229_cb660e,1,1779011669.8247652,1779011789.8247652,data\session_20260517_105229_cb660e\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
199,dem,session_20260517_105229_cb660e,2,1779011789.8247652,1779011789.9627109,data\session_20260517_105229_cb660e\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
200,dem,session_20260517_113407_c4efba,0,1779014047.2487798,1779014167.2487798,data\session_20260517_113407_c4efba\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
201,dem,session_20260517_113407_c4efba,1,1779014167.2487798,1779014287.2487798,data\session_20260517_113407_c4efba\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
202,dem,session_20260517_113407_c4efba,2,1779014287.2487798,1779014407.2487798,data\session_20260517_113407_c4efba\raw\dual_task.csv,true,1,2485.55,2485.55,0.0,2485.55,2485.55,0,0,1,0.0,0.0,1.0,0.43625192476828584,0.4648691080754773
203,dem,session_20260517_113407_c4efba,3,1779014407.2487798,1779014527.2487798,data\session_20260517_113407_c4efba\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
204,dem,session_20260517_113407_c4efba,4,1779014527.2487798,1779014647.2487798,data\session_20260517_113407_c4efba\raw\dual_task.csv,true,1,1779.5,1779.5,0.0,1779.5,1779.5,0,0,1,0.0,0.0,1.0,0.30835045595669136,0.34067894700927875
205,dem,session_20260517_113407_c4efba,5,1779014647.2487798,1779014767.2487798,data\session_20260517_113407_c4efba\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
206,dem,session_20260517_113407_c4efba,6,1779014767.2487798,1779014887.2487798,data\session_20260517_113407_c4efba\raw\dual_task.csv,true,1,2044.6,2044.6,0.0,2044.6,2044.6,0,0,1,0.0,0.0,1.0,0.3596010220726685,0.3920802922118704
207,dem,session_20260517_113407_c4efba,7,1779014887.2487798,1779015007.2487798,data\session_20260517_113407_c4efba\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
208,dem,session_20260517_113407_c4efba,8,1779015007.2487798,1779015127.2487798,data\session_20260517_113407_c4efba\raw\dual_task.csv,true,1,2941.35,2941.35,0.0,2941.35,2941.35,0,0,1,0.0,0.0,1.0,0.49722706207218187,0.5189650525831764
209,dem,session_20260517_113407_c4efba,9,1779015127.2487798,1779015247.2487798,data\session_20260517_113407_c4efba\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
210,dem,session_20260517_113407_c4efba,10,1779015247.2487798,1779015367.2487798,data\session_20260517_113407_c4efba\raw\dual_task.csv,true,1,2220.45,2220.45,0.0,2220.45,2220.45,0,0,1,0.0,0.0,1.0,0.3918852778572279,0.42335524744335346
211,dem,session_20260517_113407_c4efba,11,1779015367.2487798,1779015487.2487798,data\session_20260517_113407_c4efba\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
212,dem,session_20260517_113407_c4efba,12,1779015487.2487798,1779015607.2487798,data\session_20260517_113407_c4efba\raw\dual_task.csv,true,1,1533.36,1533.36,0.0,1533.36,1533.36,0,0,1,0.0,0.0,1.0,0.26025864004027033,0.29059552686289214
213,dem,session_20260517_113407_c4efba,13,1779015607.2487798,1779015727.2487798,data\session_20260517_113407_c4efba\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
214,dem,session_20260517_113407_c4efba,14,1779015727.2487798,1779015847.2487798,data\session_20260517_113407_c4efba\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
215,dem,session_20260517_113407_c4efba,15,1779015847.2487798,1779015847.5199397,data\session_20260517_113407_c4efba\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
216,dem,session_20260517_121410_2c55a5,0,1779016451.0911162,1779016571.0911162,data\session_20260517_121410_2c55a5\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
217,dem,session_20260517_121410_2c55a5,1,1779016571.0911162,1779016691.0911162,data\session_20260517_121410_2c55a5\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
218,dem,session_20260517_121410_2c55a5,2,1779016691.0911162,1779016811.0911162,data\session_20260517_121410_2c55a5\raw\dual_task.csv,true,1,1266.48,1266.48,0.0,1266.48,1266.48,0,0,1,0.0,0.0,1.0,0.21043556124395993,0.23696526827751013
219,dem,session_20260517_121410_2c55a5,3,1779016811.0911162,1779016931.0911162,data\session_20260517_121410_2c55a5\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
220,dem,session_20260517_121410_2c55a5,4,1779016931.0911162,1779017051.0911162,data\session_20260517_121410_2c55a5\raw\dual_task.csv,true,1,915.77,915.77,0.0,915.77,915.77,0,0,1,0.0,0.0,1.0,0.15268081300880837,0.17284548079008222
221,dem,session_20260517_121410_2c55a5,5,1779017051.0911162,1779017171.0911162,data\session_20260517_121410_2c55a5\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
222,dem,session_20260517_121410_2c55a5,6,1779017171.0911162,1779017291.0911162,data\session_20260517_121410_2c55a5\raw\dual_task.csv,true,1,900.13,900.13,0.0,900.13,900.13,0,0,1,0.0,0.0,1.0,0.1503621989582524,0.17023342958876617
223,dem,session_20260517_121410_2c55a5,7,1779017291.0911162,1779017411.0911162,data\session_20260517_121410_2c55a5\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
224,dem,session_20260517_121410_2c55a5,8,1779017411.0911162,1779017531.0911162,data\session_20260517_121410_2c55a5\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
225,dem,session_20260517_121410_2c55a5,9,1779017531.0911162,1779017651.0911162,data\session_20260517_121410_2c55a5\raw\dual_task.csv,true,1,1636.84,1636.84,0.0,1636.84,1636.84,0,0,1,0.0,0.0,1.0,0.2803697982044946,0.3117493414404908
226,dem,session_20260517_121410_2c55a5,10,1779017651.0911162,1779017771.0911162,data\session_20260517_121410_2c55a5\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
227,dem,session_20260517_121410_2c55a5,11,1779017771.0911162,1779017891.0911162,data\session_20260517_121410_2c55a5\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
228,dem,session_20260517_121410_2c55a5,12,1779017891.0911162,1779018011.0911162,data\session_20260517_121410_2c55a5\raw\dual_task.csv,true,1,1463.45,1463.45,0.0,1463.45,1463.45,0,0,1,0.0,0.0,1.0,0.24686342360161376,0.2763442172238273
229,dem,session_20260517_121410_2c55a5,13,1779018011.0911162,1779018131.0911162,data\session_20260517_121410_2c55a5\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
230,dem,session_20260517_121410_2c55a5,14,1779018131.0911162,1779018250.99784,data\session_20260517_121410_2c55a5\raw\dual_task.csv,true,1,nan,nan,nan,nan,nan,1,0,0,1.0,0.0,0.0,0.25,0.25
231,browser_mp8quvqu5u5czy,session_20260517_134333_aeb7dc,0,1779021813.3752756,1779021933.3752756,data\session_20260517_134333_aeb7dc\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
232,browser_mp8quvqu5u5czy,session_20260517_134333_aeb7dc,1,1779021933.3752756,1779022053.3752756,data\session_20260517_134333_aeb7dc\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
233,browser_mp8quvqu5u5czy,session_20260517_134333_aeb7dc,2,1779022053.3752756,1779022173.3752756,data\session_20260517_134333_aeb7dc\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
234,browser_mp8quvqu5u5czy,session_20260517_134333_aeb7dc,3,1779022173.3752756,1779022293.3752756,data\session_20260517_134333_aeb7dc\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
235,browser_mp8quvqu5u5czy,session_20260517_134333_aeb7dc,4,1779022293.3752756,1779022413.3752756,data\session_20260517_134333_aeb7dc\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
236,browser_mp8quvqu5u5czy,session_20260517_134333_aeb7dc,5,1779022413.3752756,1779022533.3752756,data\session_20260517_134333_aeb7dc\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
237,browser_mp8quvqu5u5czy,session_20260517_134333_aeb7dc,6,1779022533.3752756,1779022653.3752756,data\session_20260517_134333_aeb7dc\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
238,browser_mp8quvqu5u5czy,session_20260517_134333_aeb7dc,7,1779022653.3752756,1779022773.3752756,data\session_20260517_134333_aeb7dc\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
239,browser_mp8quvqu5u5czy,session_20260517_134333_aeb7dc,8,1779022773.3752756,1779022893.3752756,data\session_20260517_134333_aeb7dc\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
240,browser_mp8quvqu5u5czy,session_20260517_134333_aeb7dc,9,1779022893.3752756,1779023013.3752756,data\session_20260517_134333_aeb7dc\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
241,browser_mp8quvqu5u5czy,session_20260517_134333_aeb7dc,10,1779023013.3752756,1779023133.3752756,data\session_20260517_134333_aeb7dc\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
242,browser_mp8quvqu5u5czy,session_20260517_134333_aeb7dc,11,1779023133.3752756,1779023253.3752756,data\session_20260517_134333_aeb7dc\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
